id,gugun,address,sname,stype,year_code,sido
1308,관악구,삼성동,원신,초등학교,3,서울특별시
1309,관악구,조원동,조원,초등학교,5,서울특별시
1310,관악구,신사동,건영,유치원,97,서울특별시
1311,관악구,행운동,동원,유치원,98,서울특별시
1312,관악구,은천동,배꽃,유치원,97,서울특별시
1313,관악구,성현동,소슬,유치원,97,서울특별시
1314,관악구,인헌동,은아,유치원,97,서울특별시
1315,관악구,청림동,현대,유치원,97,서울특별시
1316,관악구,삼성동,명성,유치원,98,서울특별시
1317,관악구,성현동,새소슬,유치원,98,서울특별시
1318,관악구,남현동,새싹,유치원,98,서울특별시
1319,관악구,난곡동,애동,유치원,98,서울특별시
1320,관악구,행운동,종인,유치원,98,서울특별시
1321,관악구,서림동,하늘,유치원,98,서울특별시
1322,관악구,미성동,한별,유치원,98,서울특별시
1323,관악구,청림동,청림,유치원,5,서울특별시
1324,관악구,난향동,꿈나라,유치원,9,서울특별시
1325,관악구,서림동,영그린,유치원,15,서울특별시
1326,관악구,삼성동,신우단설,단설유치원,10,서울특별시
1327,관악구,청룡동,관악병설,병설유치원,10,서울특별시
1328,관악구,난곡동,난곡병설,병설유치원,10,서울특별시
1329,관악구,행운동,봉천병설,병설유치원,10,서울특별시
1330,관악구,대학동,삼성병설,병설유치원,10,서울특별시
1331,관악구,서림동,신성병설,병설유치원,10,서울특별시
1332,관악구,행운동,원당병설,병설유치원,10,서울특별시
1333,관악구,은천동,은천병설,병설유치원,10,서울특별시
1334,관악구,청룡동,청룡병설,병설유치원,10,서울특별시
1335,관악구,보라매동,새롬학교,특수학교,97,서울특별시
1336,관악구,난향동,서울정문학교,특수학교,97,서울특별시
1337,관악구,인헌동,인헌,어린이집,15,서울특별시
1338,관악구,은천동,선봉,어린이집,97,서울특별시
1339,관악구,미성동,다원,어린이집,10,서울특별시
1340,관악구,청림동,도담,어린이집,10,서울특별시
1341,관악구,신사동,새빛,어린이집,10,서울특별시
1342,관악구,조원동,구립 아름꿈노아,어린이집,97,서울특별시
1343,관악구,조원동,문성,어린이집,7,서울특별시
1344,관악구,삼성동,미림,어린이집,13,서울특별시
1345,관악구,삼성동,합실,어린이집,13,서울특별시
1346,관악구,서원동,서원,어린이집,13,서울특별시
1347,관악구,난곡동,미래클,어린이집,15,서울특별시
1348,관악구,미성동,초롱별,어린이집,18,서울특별시
1349,관악구,보라매동,아뜰,어린이집,17,서울특별시
1350,관악구,인헌동,금빛,어린이집,21,서울특별시
1351,관악구,신림동,난향,어린이집,21,서울특별시
1352,관악구,행운동,큰솔아이들,학원,3,서울특별시
1353,관악구,봉천동,청담에이프릴어학원,학원,21,서울특별시
1354,관악구,봉천동,관악분원정상어학원,학원,21,서울특별시
1355,관악구,미성동,앤플러스학원,학원,20,서울특별시
1356,관악구,미성동,청맥보습학원,학원,20,서울특별시
1357,관악구,난곡동,꿈이크는 보습학원,학원,20,서울특별시
1358,관악구,난곡동,강남예일 보습학원,학원,20,서울특별시
1359,관악구,난곡동,오름 보습학원,학원,20,서울특별시
1360,서초구,서초3동 1466-6,신중,초등학교,96,서울특별시
1361,서초구,서초1동 1436-8,서일,초등학교,98,서울특별시
1362,서초구,방배4동 861-1,방배,초등학교,98,서울특별시
1363,서초구,서초4동 1310-6,서초,초등학교,96,서울특별시
1364,서초구,방배3동 산 81-1,방현,초등학교,96,서울특별시
1365,서초구,헌릉로8길42,언남,초등학교,14,서울특별시
1366,서초구,방배1동 167-4,방일,초등학교,96,서울특별시
1367,서초구,방배2동 468-6,이수,초등학교,98,서울특별시
1368,서초구,방배본동 771,서래,초등학교,95,서울특별시
1369,서초구,양재1동 101,양재,초등학교,96,서울특별시
1370,서초구,서초2동 1334-2,서이,초등학교,96,서울특별시
1371,서초구,서초4동 1685-1,원명,초등학교,98,서울특별시
1372,서초구,잠원동 54-5,신동,초등학교,98,서울특별시
1373,서초구,반포본동 937,반포,초등학교,96,서울특별시
1374,서초구,반포1동 30-8,서원,초등학교,96,서울특별시
1375,서초구,반포3동 1-3,반원,초등학교,95,서울특별시
1376,서초구,양재1동 58,우암,초등학교,96,서울특별시
1377,서초구,서초1동 1650,교대부속,초등학교,96,서울특별시
1378,서초구,반포2동 17,잠원,초등학교,95,서울특별시
1379,서초구,반포2동 6-1,계성,초등학교,6,서울특별시
1380,서초구,반포1동 21,원촌,초등학교,95,서울특별시
1381,서초구,양재2동 323-1,매헌,초등학교,8,서울특별시
1382,서초구,방배4동 822-29,우면,초등학교,12,서울특별시
1383,서초구,서초2동 1360-26,우솔,초등학교,13,서울특별시
1384,서초구,양재2동 399-1,구룡,유치원,99,서울특별시
1385,서초구,잠원동 56-3,하나,유치원,98,서울특별시
1386,서초구,서초1동 1634-1,석문,유치원,99,서울특별시
1387,서초구,양재1동 154-2,양재천사,유치원,99,서울특별시
1388,서초구,방배동 831-13,새순,유치원,10,서울특별시
1389,서초구,잠원동 70-3,한신,유치원,10,서울특별시
1390,서초구,반포2동 4-1,반포성모,유치원,10,서울특별시
1391,서초구,방배3동 981-2,새성민,유치원,10,서울특별시
1392,서초구,반포2동 4-10,영생,유치원,10,서울특별시
1393,서초구,양재대로 2길 100-64,서초,유치원,14,서울특별시
1394,서초구,청계산로11길 14,서울청계숲,유치원,15,서울특별시
1395,서초구,태봉로2길 21,예원,유치원,13,서울특별시
1396,서초구,반포본동 937,반포병설,병설유치원,10,서울특별시
1397,서초구,방배4동 861-1,방배병설,병설유치원,10,서울특별시
1398,서초구,방배본동 771,서래병설,병설유치원,10,서울특별시
1399,서초구,서초4동 1685-1,원명병설,병설유치원,10,서울특별시
1400,서초구,헌릉로8길42,언남병설,병설유치원,14,서울특별시
1401,서초구,방배4동 822-29,우면병설,병설유치원,12,서울특별시
1402,서초구,양재1동 58,우암병설,병설유치원,96,서울특별시
1403,서초구,양재대로2길 74,우솔병설,병설유치원,13,서울특별시
1404,서초구,내곡동 1-1328,다니엘학교,특수학교,97,서울특별시
1405,서초구,서래로 7,서울프랑스학교,외국인학교,18,서울특별시
1406,서초구,신반포로15길 6,덜위치칼리지서울영국학교,외국인학교,6,서울특별시
1407,서초구,신반포로19길 26,신반포(보육지원센터),어린이집,6,서울특별시
1408,서초구,방배3동 1027-6,서초,어린이집,8,서울특별시
1409,서초구,반포1동 703-1,반포1동,어린이집,8,서울특별시
1410,서초구,반포4동 54-9,서초성모,어린이집,8,서울특별시
1411,서초구,서초1동 1642-15,서초연꽃,어린이집,8,서울특별시
1412,서초구,서초2동 1353-3,서초장미,어린이집,8,서울특별시
1413,서초구,서초1동 1607-5,푸르니서초,어린이집,8,서울특별시
1414,서초구,방배3동 530-55,서초중앙,어린이집,8,서울특별시
1415,서초구,방배4동 822-29,아람마주이야기,어린이집,8,서울특별시
1416,서초구,서초2동 1360-26,서초구청직장,어린이집,8,서울특별시
1417,서초구,서초중앙로33길 10 (53-6),하나푸르니,어린이집,14,서울특별시
1418,서초구,사평대로 28길 70 (74-7),반포서래,어린이집,14,서울특별시
1419,서초구,반포4동 107-87번지,반포,어린이집,13,서울특별시
1420,서초구,신반포로33길 22,사랑의,어린이집,16,서울특별시
1421,서초구,서초대로74길 30,샤이닝키즈,어린이집,17,서울특별시
1422,서초구,전원말길 6,남태령,어린이집,18,서울특별시
1423,서초구,반포대로 310-5,구립서초남서울,어린이집,18,서울특별시
1424,서초구,효령로8길 24,도레미,어린이집,8,서울특별시
1425,서초구,청계산로11길 10,청계산반디빅스맘,어린이집,15,서울특별시
1426,서초구,서초중앙로 96,구립 서울교육대학교사향,어린이집,8,서울특별시
1427,서초구,방배천로 48,서정,어린이집,9,서울특별시
1428,서초구,서초대로74길 11,서초1삼성,어린이집,17,서울특별시
1429,서초구,서초대로74길 4,서초2삼성,어린이집,17,서울특별시
1430,서초구,방배중앙로15길 22,아가야,어린이집,98,서울특별시
1431,서초구,사평대로 273,서초구립 반포1동주민센터,어린이집,95,서울특별시
1432,서초구,사평대로 253,산성몬테소리,어린이집,95,서울특별시
1433,서초구,언남9길 7-11,근하,어린이집,8,서울특별시
1434,서초구,남부순환로 2610,양재복지관,어린이집,16,서울특별시
1435,서초구,남부순환로 2610,양재종합사회복지관 방과후,어린이집,16,서울특별시
1436,서초구,바우뫼로37길 9 ,텀블랜드,어린이집,19,서울특별시
1437,서초구,논현로5길 15-5 ,양재별하,어린이집,19,서울특별시
1438,서초구,언남16길 37 ,양재목련,어린이집,19,서울특별시
1439,서초구,서초대로19길 16 ,방배4동,어린이집,19,서울특별시
1440,서초구,서초대로58길 35-6 ,서초1동하은,어린이집,19,서울특별시
1441,서초구,청두곶2길 33 ,도구머리,어린이집,19,서울특별시
1442,서초구,헌릉로 226 ,내곡연두,어린이집,19,서울특별시
1443,서초구,논현로5길 28 ,니꼴라오,어린이집,19,서울특별시
1444,서초구,강남대로95길 48-58 ,잠원꿈밭,어린이집,19,서울특별시
1445,서초구,동광로11길 86 ,방배본동 행복한,어린이집,19,서울특별시
1446,서초구,방배로19길 36-8 ,방배,어린이집,19,서울특별시
1447,서초구,방배천로18길 36-8 ,서초구립예아,어린이집,19,서울특별시
1448,서초구,방배로 173 ,서초구립방배열린,어린이집,19,서울특별시
1449,서초구,염곡말길 17-6 ,현대양재,어린이집,19,서울특별시
1450,서초구,사평대로55길 90 ,반포복지관,어린이집,19,서울특별시
1451,서초구,서초구 서운로26길 3,누리아미,어린이집,19,서울특별시
1452,강남구,대치동,대곡,초등학교,95,서울특별시
1453,강남구,세곡동,대왕,초등학교,95,서울특별시
1454,강남구,대치동,대현,초등학교,95,서울특별시
1455,강남구,대치동,도곡,초등학교,95,서울특별시
1456,강남구,역삼동,도성,초등학교,95,서울특별시
1457,강남구,삼성동,봉은,초등학교,95,서울특별시
1458,강남구,삼성동,삼릉,초등학교,95,서울특별시
1459,강남구,청담동,청담,초등학교,95,서울특별시
1460,강남구,개포동,포이,초등학교,95,서울특별시
1461,강남구,논현동,논현,초등학교,96,서울특별시
1462,강남구,신사동,신구,초등학교,96,서울특별시
1463,강남구,청담동,언북,초등학교,96,서울특별시
1464,강남구,일원동,영희,초등학교,96,서울특별시
1465,강남구,일원동,일원,초등학교,96,서울특별시
1466,강남구,논현동,학동,초등학교,96,서울특별시
1467,강남구,개포동,개원,초등학교,97,서울특별시
1468,강남구,개포동,개일,초등학교,97,서울특별시
1469,강남구,개포동,구룡,초등학교,97,서울특별시
1470,강남구,수서동,대도,초등학교,97,서울특별시
1471,강남구,수서동,대모,초등학교,97,서울특별시
1472,강남구,일원동,대진,초등학교,97,서울특별시
1473,강남구,수서동,수서,초등학교,97,서울특별시
1474,강남구,압구정동,압구정,초등학교,97,서울특별시
1475,강남구,도곡동,언주,초등학교,97,서울특별시
1476,강남구,역삼동,역삼,초등학교,97,서울특별시
1477,강남구,수서동,왕북,초등학교,97,서울특별시
1478,강남구,일원동,대청,초등학교,98,서울특별시
1479,강남구,대치동,대치,초등학교,98,서울특별시
1480,강남구,개포동,양전,초등학교,98,서울특별시
1481,강남구,세곡동,세명,초등학교,12,서울특별시
1482,강남구,율현동,율현,초등학교,13,서울특별시
1483,강남구,자곡동,자곡,초등학교,15,서울특별시
1484,강남구,개포동,돌샘,유치원,97,서울특별시
1485,강남구,개포동,신양,유치원,97,서울특별시
1486,강남구,개포동,이화,유치원,97,서울특별시
1487,강남구,삼성동,영동제일,유치원,97,서울특별시
1488,강남구,수서동,소망,유치원,98,서울특별시
1489,강남구,대치동,묘동,유치원,99,서울특별시
1490,강남구,일원동,푸른,유치원,99,서울특별시
1491,강남구,청담동,성요셉,유치원,99,서울특별시
1492,강남구,논현동,강남,유치원,5,서울특별시
1493,강남구,수서동,반디,유치원,7,서울특별시
1494,강남구,개포동,초원,유치원,7,서울특별시
1495,강남구,논현동,성결,유치원,7,서울특별시
1496,강남구,도곡동,도곡렉슬,유치원,9,서울특별시
1497,강남구,압구정동,아란,유치원,10,서울특별시
1498,강남구,세곡동,은곡,유치원,15,서울특별시
1499,강남구,청담동,청담몬테소리,유치원,13,서울특별시
1500,강남구,수서동,강남유정,유치원,19,서울특별시
1501,강남구,역삼동,역삼병설,병설유치원,10,서울특별시
1502,강남구,개포동,개포단설,단설유치원,10,서울특별시
1503,강남구,대치동,대현병설,병설유치원,10,서울특별시
1504,강남구,수서동,수서병설,병설유치원,10,서울특별시
1505,강남구,일원동,밀알학교,특수학교,98,서울특별시
1506,강남구,삼성동,정애,특수학교,10,서울특별시
1507,강남구,대치동,아카데미,외국인학교,98,서울특별시
1508,강남구,논현동,연화,어린이집,11,서울특별시
1509,강남구,삼성동,한별,어린이집,11,서울특별시
1510,강남구,삼성동,삼성,어린이집,11,서울특별시
1511,강남구,삼성동,오르다,어린이집,11,서울특별시
1512,강남구,삼성동,선릉삼성,어린이집,11,서울특별시
1513,강남구,논현동,논현,어린이집,11,서울특별시
1514,강남구,청담동,준현,어린이집,11,서울특별시
1515,강남구,세곡동,푸른,어린이집,11,서울특별시
1516,강남구,일원동,자람,어린이집,11,서울특별시
1517,강남구,일원동,목련,어린이집,11,서울특별시
1518,강남구,대치동,대치,어린이집,11,서울특별시
1519,강남구,대치동,한티,어린이집,11,서울특별시
1520,강남구,대치동,킹스키즈,어린이집,11,서울특별시
1521,강남구,신사동,선재,어린이집,11,서울특별시
1522,강남구,도곡동,성아,어린이집,11,서울특별시
1523,강남구,청담동,청수,어린이집,11,서울특별시
1524,강남구,청담동,튼튼영재,어린이집,11,서울특별시
1525,강남구,삼성동,강남구청직장,어린이집,12,서울특별시
1526,강남구,대치동,구민회관,어린이집,12,서울특별시
1527,강남구,신사동,신사,어린이집,12,서울특별시
1528,강남구,논현동,보미나,어린이집,12,서울특별시
1529,강남구,청담동,청담 ,어린이집,12,서울특별시
1530,강남구,역삼동,역삼,어린이집,12,서울특별시
1531,강남구,도곡동,선우,어린이집,12,서울특별시
1532,강남구,수서동,수서 ,어린이집,12,서울특별시
1533,강남구,일원동,일원 ,어린이집,12,서울특별시
1534,강남구,신사동,압구정,어린이집,12,서울특별시
1535,강남구,청담동,GKL 행복,어린이집,12,서울특별시
1536,강남구,개포동,강남동산,어린이집,12,서울특별시
1537,강남구,압구정동,압구정아람,어린이집,13,서울특별시
1538,강남구,개포동,강남,어린이집,13,서울특별시
1539,강남구,율현동,방죽,어린이집,13,서울특별시
1540,강남구,신사동,바롬,어린이집,13,서울특별시
1541,강남구,역삼동,역삼가애,어린이집,13,서울특별시
1542,강남구,개포동,아이뜰,어린이집,13,서울특별시
1543,강남구,개포동,해맑은,어린이집,13,서울특별시
1544,강남구,일원동,대청,어린이집,13,서울특별시
1545,강남구,역삼동,충현,어린이집,16,서울특별시
1546,강남구,자곡동,세곡햇빛,어린이집,17,서울특별시
1547,강남구,대치동,한울,어린이집,18,서울특별시
1548,강남구,일원동,미담,어린이집,19,서울특별시
1549,강남구,삼성동,아이앤,어린이집,19,서울특별시
1550,강남구,개포동,예지,어린이집,20,서울특별시
1551,강남구,대치동,보람,어린이집,20,서울특별시
1552,강남구,대치동,강남최강학원,학원,20,서울특별시
1553,강남구,대치동,새움학원,학원,20,서울특별시
1554,강남구,대치동,시대인재15학원,학원,20,서울특별시
1555,강남구,대치동,시대인재2관학원,학원,20,서울특별시
1556,강남구,대치동,시대인재98학원,학원,20,서울특별시
1557,강남구,대치동,시대인재99학원,학원,20,서울특별시
1558,강남구,대치동,시대인재학원,학원,20,서울특별시
1559,강남구,대치동,신어지은마학원,학원,20,서울특별시
1560,강남구,대치동,씨앤씨미술학원,학원,20,서울특별시
1561,강남구,대치동,프라임스템경원학원,학원,20,서울특별시
1562,강남구,대치동,한티매쓰학원,학원,20,서울특별시
1563,강남구,대치동,소마대치본원,학원,20,서울특별시
1564,강남구,대치동,씨엔에이논술,학원,20,서울특별시
1565,강남구,대치동,미래탐구학원,학원,20,서울특별시
1566,강남구,대치동,짱솔학원,학원,20,서울특별시
1567,강남구,대치동,파르테논어학원,학원,20,서울특별시
1568,송파구,가락2동163,가동,초등학교,7,서울특별시
1569,송파구,송파대로37길 45,가락,초등학교,19,서울특별시
1570,송파구,문정2동105-10,가원,초등학교,6,서울특별시
1571,송파구,가락2동140-6,가주,초등학교,5,서울특별시
1572,송파구,오금동159,개롱,초등학교,8,서울특별시
1573,송파구,오금동108-1,거여,초등학교,3,서울특별시
1574,송파구,거여동296-1,거원,초등학교,7,서울특별시
1575,송파구,마천동53,남천,초등학교,6,서울특별시
1576,송파구,마천1동183-4,마천,초등학교,5,서울특별시
1577,송파구,문정1동90-3,문덕,초등학교,6,서울특별시
1578,송파구,문정1동12,문정,초등학교,4,서울특별시
1579,송파구,장지동185-2,문현,초등학교,8,서울특별시
1580,송파구,방이1동220,방산,초등학교,5,서울특별시
1581,송파구,방이1동167,방이,초등학교,4,서울특별시
1582,송파구,잠실3동35-6,버들,초등학교,15,서울특별시
1583,송파구,삼전동63,삼전,초등학교,5,서울특별시
1584,송파구,석촌동267,석촌,초등학교,5,서울특별시
1585,송파구,오륜동89-23,세륜,초등학교,6,서울특별시
1586,송파구,송파구 위례순환로 439,송례,초등학교,13,서울특별시
1587,송파구,잠실동44-2,송전,초등학교,7,서울특별시
1588,송파구,송파1동114,송파,초등학교,4,서울특별시
1589,송파구,가락본동43-1,신가,초등학교,5,서울특별시
1590,송파구,잠실5동27,신천,초등학교,7,서울특별시
1591,송파구,잠실7동354,아주,초등학교,6,서울특별시
1592,송파구,거여동12,영풍,초등학교,5,서울특별시
1593,송파구,오금동7,오금,초등학교,6,서울특별시
1594,송파구,방이동89-16,오륜,초등학교,7,서울특별시
1595,송파구,송파구 위례광장로 243,위례별,초등학교,16,서울특별시
1596,송파구,신천동7-2,잠동,초등학교,7,서울특별시
1597,송파구,잠실동22-4,잠신,초등학교,8,서울특별시
1598,송파구,신천동20-1,잠실,초등학교,8,서울특별시
1599,송파구,잠실2동19-1,잠일,초등학교,8,서울특별시
1600,송파구,잠실본동229,잠전,초등학교,6,서울특별시
1601,송파구,신천동20-1,잠현,초등학교,8,서울특별시
1602,송파구,송파2동191,중대,초등학교,5,서울특별시
1603,송파구,풍납2동191,토성,초등학교,6,서울특별시
1604,송파구,가락본동106,평화,초등학교,6,서울특별시
1605,송파구,풍납1동165,풍납,초등학교,5,서울특별시
1606,송파구,풍납2동338-8,풍성,초등학교,6,서울특별시
1607,송파구,송파대로37길 95,해누리,초등학교,19,서울특별시
1608,송파구,송파1동24,기린,유치원,11,서울특별시
1609,송파구,잠실7동101-8,꿈밭,유치원,11,서울특별시
1610,송파구,풍납2동238-2,동화나라,유치원,9,서울특별시
1611,송파구,석촌동160-1,불광,유치원,9,서울특별시
1612,송파구,장지동45,아이코리아세새대,유치원,9,서울특별시
1613,송파구,장지동843-2,생명나무,유치원,9,서울특별시
1614,송파구,석촌동281-6,석촌,유치원,7,서울특별시
1615,송파구,송파구 위례신도시 내,솔가람,유치원,14,서울특별시
1616,송파구,방이동45-4,수정,유치원,9,서울특별시
1617,송파구,송파동162-3,시연,유치원,8,서울특별시
1618,송파구,거여동295,아준,유치원,10,서울특별시
1619,송파구,송파2동395,예은,유치원,9,서울특별시
1620,송파구,가락동125-10,은선,유치원,8,서울특별시
1621,송파구,가락동193-9,제일무궁화,유치원,8,서울특별시
1622,송파구,송파대로36길 32-6,티움,유치원,16,서울특별시
1623,송파구,신천동20-52,햇빛,유치원,9,서울특별시
1624,송파구,가락2동186-8,해림,유치원,9,서울특별시
1625,송파구,가락1동477,가락병설,병설유치원,10,서울특별시
1626,송파구,오금동108-1,거여병설,병설유치원,10,서울특별시
1627,송파구,오륜동89-23,세륜병설,병설유치원,10,서울특별시
1628,송파구,잠실3동44-2,송전병설,병설유치원,10,서울특별시
1629,송파구,잠실3동27-1,신천병설,병설유치원,10,서울특별시
1630,송파구,잠실2동22-10,잠신병설,병설유치원,10,서울특별시
1631,송파구,잠실2동19-1,잠일병설,병설유치원,10,서울특별시
1632,송파구,가락본동16,가락본동,어린이집,10,서울특별시
1633,송파구,거여동 178-123,가원,어린이집,15,서울특별시
1634,송파구,거여1동20-7,거여,어린이집,10,서울특별시
1635,송파구,마천2동44-7,금륜,어린이집,10,서울특별시
1636,송파구,마천2동38,뉴한가람,어린이집,10,서울특별시
1637,송파구,마천1동183-56,마천,어린이집,10,서울특별시
1638,송파구,장지동291-1,버들,어린이집,10,서울특별시
1639,송파구,풍납2동503-1,사랑,어린이집,9,서울특별시
1640,송파구,마천2동127-1,산성,어린이집,10,서울특별시
1641,송파구,성촌동156-5,리라,어린이집,10,서울특별시
1642,송파구,송파1동106-9,송파제일,어린이집,6,서울특별시
1643,송파구,풍납2동388,아산병원,어린이집,6,서울특별시
1644,송파구,풍납2동401-1,열매,어린이집,6,서울특별시
1645,송파구,석촌동 150-11,예랑,어린이집,18,서울특별시
1646,송파구,잠실동 331,예일,어린이집,17,서울특별시
1647,송파구,오금동114-31,오금,어린이집,6,서울특별시
1648,송파구,가락동 131-12,은송,어린이집,20,서울특별시
1649,송파구,신천동17,잠실,어린이집,10,서울특별시
1650,송파구,마천1동211-86,천마,어린이집,9,서울특별시
1651,송파구,마천2동93-5,천사,어린이집,10,서울특별시
1652,송파구,풍납2동403-4,풍납,어린이집,9,서울특별시
1653,송파구,풍납1동485-14,풍성,어린이집,10,서울특별시
1654,송파구,송파1동113-2,행복한,어린이집,11,서울특별시
1655,송파구,장지동848-1,한국육영학교,특수학교,9,서울특별시
1656,강동구,고덕동,강덕,초등학교,96,서울특별시
1657,강동구,천호동,강동,초등학교,95,서울특별시
1658,강동구,상일동,강명,초등학교,11,서울특별시
1659,강동구,강일동,강일,초등학교,95,서울특별시
1660,강동구,고덕동,고덕,초등학교,95,서울특별시
1661,강동구,명일동,고명,초등학교,95,서울특별시
1662,강동구,상일동,고일,초등학교,98,서울특별시
1663,강동구,길동,길동,초등학교,96,서울특별시
1664,강동구,명일동,대명,초등학교,95,서울특별시
1665,강동구,둔촌동,둔촌,초등학교,98,서울특별시
1666,강동구,고덕동,명덕,초등학교,98,서울특별시
1667,강동구,명일동,명원,초등학교,96,서울특별시
1668,강동구,명일동,명일,초등학교,97,서울특별시
1669,강동구,고덕동,묘곡,초등학교,98,서울특별시
1670,강동구,상일동,상일,초등학교,98,서울특별시
1671,강동구,둔촌동,선린,초등학교,95,서울특별시
1672,강동구,암사동,선사,초등학교,1,서울특별시
1673,강동구,성내동,성내,초등학교,95,서울특별시
1674,강동구,성내동,성일,초등학교,95,서울특별시
1675,강동구,길동,신명,초등학교,98,서울특별시
1676,강동구,암사동,신암,초등학교,97,서울특별시
1677,강동구,둔촌동,위례,초등학교,95,서울특별시
1678,강동구,길동,천동,초등학교,95,서울특별시
1679,강동구,천호동,천일,초등학교,95,서울특별시
1680,강동구,천호동,천호,초등학교,95,서울특별시
1681,강동구,둔촌동,한산,초등학교,97,서울특별시
1682,강동구,강일동,강솔,초등학교,17,서울특별시
1683,강동구,상일동,고현,초등학교,20,서울특별시
1684,강동구,강일동,강빛,초등학교,21,서울특별시
1685,강동구,천호동,천호,유치원,97,서울특별시
1686,강동구,천호동,화랑,유치원,97,서울특별시
1687,강동구,성내동,유정,유치원,98,서울특별시
1688,강동구,명일동,가람,유치원,98,서울특별시
1689,강동구,명일동,녹원,유치원,98,서울특별시
1690,강동구,길동,한성,유치원,98,서울특별시
1691,강동구,명일동,은새,유치원,98,서울특별시
1692,강동구,길동,반석,유치원,99,서울특별시
1693,강동구,성내동,준현,유치원,3,서울특별시
1694,강동구,천호동,오송,유치원,3,서울특별시
1695,강동구,고덕동,성보나,유치원,9,서울특별시
1696,강동구,암사동,예슬,유치원,9,서울특별시
1697,강동구,둔촌동,둔촌,유치원,10,서울특별시
1698,강동구,천호동,구강사,유치원,10,서울특별시
1699,강동구,고덕동,명덕,유치원,10,서울특별시
1700,강동구,명일동,명일,유치원,10,서울특별시
1701,강동구,상일동,고덕,유치원,12,서울특별시
1702,강동구,강일동,강동유정,유치원,12,서울특별시
1703,강동구,강일동 아리수로98길 62,강일늘사랑,유치원,14,서울특별시
1704,강동구,길동,그리새,유치원,20,서울특별시
1705,강동구,상일동,한영병설,병설유치원,20,서울특별시
1706,강동구,고덕동,강덕병설,병설유치원,10,서울특별시
1707,강동구,명일동,고명병설,병설유치원,10,서울특별시
1708,강동구,길동,길동병설,병설유치원,10,서울특별시
1709,강동구,둔촌동,선린병설,병설유치원,10,서울특별시
1710,강동구,둔촌동,위례병설,병설유치원,10,서울특별시
1711,강동구,상일동,주몽,특수학교,97,서울특별시
1712,강동구,고덕동,한국구화학교,특수학교,97,서울특별시
1713,강동구,강일동,강일,어린이집,9,서울특별시
1714,강동구,고덕동,고일,어린이집,7,서울특별시
1715,강동구,암사동,암사,어린이집,7,서울특별시
1716,강동구,둔촌동,둔촌,어린이집,10,서울특별시
1717,강동구,천호동,곡교,어린이집,10,서울특별시
1718,강동구,길동,성심,어린이집,10,서울특별시
1719,강동구,고덕동,세정,어린이집,10,서울특별시
1720,강동구,성내동,예일,어린이집,10,서울특별시
1721,강동구,암사동,강동아이슐레,어린이집,10,서울특별시
1722,강동구,천호동,예은,어린이집,10,서울특별시
1723,강동구,천호동 49-33,라온,어린이집,13,서울특별시
1724,강동구,성내1동 521-8,그린,어린이집,13,서울특별시
1725,강동구,둔촌동 452-2,애지,어린이집,13,서울특별시
1726,강동구,천호3동 555,강동복지관,어린이집,13,서울특별시
1727,강동구,명일동 338-19,구립초롱별,어린이집,13,서울특별시
1728,강동구,천호동 양재대로125길 30,강동무지개,어린이집,15,서울특별시
1729,강동구,명일동 상암로89,푸른숲,어린이집,15,서울특별시
1730,강동구,천호동 동남로67길 42,예꿈,어린이집,15,서울특별시
1731,강동구,암사동 고덕로27길 33-19,구립동심,어린이집,16,서울특별시
1732,강동구,양재대로103길 28,구립은강,어린이집,17,서울특별시
1733,강동구,아리수로 46-14,구립해나,어린이집,18,서울특별시
1734,강동구, 성내로18길 19,성내참사랑,어린이집,18,서울특별시
1735,강동구,고덕로80길 134,고덕숲,어린이집,19,서울특별시
1736,강동구,길동 천호대로199길 25,자이맘어린이집,어린이집,15,서울특별시
1737,강동구,암사길 57,구립보람나무,어린이집,10,서울특별시
1738,강동구,천호동,구립다온,어린이집,20,서울특별시
1739,강동구,길동,예크트리,학원,21,서울특별시
1740,강동구,암사동,오르다샘앤클래스암사,학원,21,서울특별시
